Configuration: 0703
Duration: 0.300 s
Sample Rate: 50 kHz
ConfigID: 7
Comment: 
MeasurementID: 348
Result: NOK
Date: 8/28/2020 2:22:23 PM
User Comment: 
Index;Time;P Raw;P Eps;T Raw;T Eps;BR Raw;BR Eps;AN Power
7285;0.145700;0.848;0.942;0.394;0.774;3.490;2.881;3.423
7286;0.145720;0.643;0.941;0.381;0.773;3.658;2.886;3.424
7287;0.145740;0.820;0.939;0.377;0.772;4.156;2.891;3.423
7288;0.145760;1.090;0.937;0.397;0.771;3.292;2.895;3.423
7289;0.145780;1.034;0.936;0.430;0.770;3.038;2.900;3.423
7290;0.145800;1.204;0.935;0.467;0.768;3.083;2.905;3.425
7291;0.145820;1.045;0.933;0.465;0.767;2.644;2.909;3.422
7292;0.145840;0.974;0.932;0.461;0.766;2.774;2.914;3.422
7293;0.145860;1.100;0.930;0.491;0.764;2.695;2.918;3.424
7294;0.145880;1.200;0.929;0.529;0.763;2.598;2.922;3.424
7295;0.145900;1.308;0.928;0.542;0.762;2.587;2.926;3.423
7296;0.145920;1.382;0.927;0.562;0.760;2.706;2.930;3.422
7297;0.145940;1.355;0.926;0.613;0.759;2.466;2.934;3.423
7298;0.145960;1.112;0.925;0.602;0.758;2.241;2.938;3.425
7299;0.145980;1.343;0.924;0.602;0.756;2.582;2.942;3.422
7300;0.146000;1.052;0.923;0.610;0.755;1.859;2.945;3.423
7301;0.146020;0.602;0.922;0.542;0.753;1.683;2.948;3.426
7302;0.146040;0.843;0.921;0.483;0.752;2.395;2.951;3.423
7303;0.146060;0.936;0.921;0.476;0.750;1.752;2.954;3.423
7304;0.146080;0.651;0.920;0.456;0.749;1.298;2.957;3.424
7305;0.146100;0.655;0.919;0.445;0.748;1.822;2.959;3.426
7306;0.146120;0.829;0.918;0.445;0.746;1.859;2.961;3.424
7307;0.146140;0.829;0.917;0.443;0.745;1.655;2.963;3.423
7308;0.146160;0.964;0.916;0.456;0.743;1.551;2.965;3.424
7309;0.146180;0.955;0.916;0.469;0.742;1.500;2.966;3.425
7310;0.146200;0.888;0.915;0.460;0.740;1.419;2.967;3.425
7311;0.146220;1.102;0.914;0.491;0.738;1.232;2.968;3.421
7312;0.146240;1.013;0.913;0.516;0.737;1.584;2.968;3.425
7313;0.146260;0.912;0.912;0.513;0.735;1.560;2.969;3.427
7314;0.146280;1.131;0.912;0.540;0.734;1.443;2.969;3.422
7315;0.146300;1.216;0.911;0.569;0.732;1.666;2.969;3.424
7316;0.146320;1.313;0.911;0.612;0.730;1.767;2.969;3.424
7317;0.146340;1.394;0.910;0.677;0.729;1.368;2.968;3.425
7318;0.146360;2.147;0.910;0.828;0.727;1.185;2.967;3.424
7319;0.146380;2.832;0.909;1.035;0.726;1.302;2.966;3.422
7320;0.146400;2.441;0.909;1.144;0.724;1.712;2.965;3.425
7321;0.146420;1.688;0.910;1.084;0.723;1.793;2.964;3.424
7322;0.146440;1.569;0.910;1.024;0.722;1.496;2.962;3.423
7323;0.146460;1.851;0.911;1.029;0.721;1.313;2.960;3.423
7324;0.146480;2.017;0.911;1.060;0.719;1.432;2.958;3.426
7325;0.146500;1.544;0.912;1.062;0.718;1.415;2.956;3.424
7326;0.146520;1.281;0.913;1.071;0.717;1.326;2.954;3.423
7327;0.146540;1.319;0.914;1.113;0.716;1.463;2.951;3.424
7328;0.146560;1.371;0.915;1.122;0.716;1.690;2.948;3.424
7329;0.146580;1.432;0.916;1.141;0.715;1.313;2.945;3.424
7330;0.146600;1.325;0.917;1.170;0.714;1.304;2.942;3.423
7331;0.146620;1.228;0.918;1.236;0.714;1.697;2.939;3.422
7332;0.146640;1.490;0.919;1.315;0.713;1.996;2.935;3.426
7333;0.146660;1.668;0.920;1.404;0.713;1.778;2.931;3.423
7334;0.146680;1.313;0.922;1.459;0.712;1.404;2.928;3.422
7335;0.146700;1.138;0.923;1.481;0.712;2.197;2.924;3.424
7336;0.146720;1.252;0.925;1.523;0.712;2.487;2.920;3.424
7337;0.146740;1.367;0.926;1.531;0.712;2.487;2.916;3.423
7338;0.146760;1.493;0.927;1.536;0.712;3.085;2.912;3.423
7339;0.146780;1.317;0.929;1.529;0.713;2.811;2.908;3.423
7340;0.146800;1.043;0.930;1.476;0.713;2.563;2.904;3.423
7341;0.146820;0.946;0.932;1.406;0.714;3.272;2.901;3.423
7342;0.146840;0.821;0.933;1.340;0.714;3.576;2.897;3.422
7343;0.146860;0.783;0.935;1.287;0.715;3.071;2.894;3.424
7344;0.146880;0.797;0.936;1.238;0.716;2.904;2.890;3.424
7345;0.146900;0.616;0.938;1.177;0.717;2.787;2.887;3.421
7346;0.146920;0.596;0.939;1.141;0.718;2.666;2.884;3.422
7347;0.146940;0.581;0.940;1.104;0.719;2.699;2.880;3.425
7348;0.146960;0.457;0.941;1.022;0.720;2.285;2.877;3.423
7349;0.146980;0.514;0.942;0.967;0.721;2.313;2.874;3.423
7350;0.147000;0.499;0.943;0.943;0.722;2.272;2.871;3.424
7351;0.147020;0.508;0.944;0.905;0.723;2.194;2.867;3.423
7352;0.147040;0.498;0.945;0.855;0.724;2.168;2.864;3.425
7353;0.147060;0.462;0.946;0.769;0.725;2.358;2.860;3.422
7354;0.147080;0.519;0.946;0.729;0.727;2.845;2.857;3.423
7355;0.147100;0.553;0.947;0.709;0.728;3.226;2.854;3.426
7356;0.147120;0.492;0.947;0.637;0.729;2.963;2.850;3.424
7357;0.147140;0.435;0.948;0.569;0.730;2.840;2.847;3.422
7358;0.147160;0.518;0.948;0.558;0.731;3.193;2.844;3.425
7359;0.147180;0.504;0.948;0.536;0.732;3.911;2.841;3.425
7360;0.147200;0.414;0.948;0.478;0.733;4.116;2.838;3.424
7361;0.147220;0.505;0.949;0.474;0.733;4.568;2.836;3.423
7362;0.147240;0.489;0.949;0.472;0.734;4.347;2.833;3.424
7363;0.147260;0.452;0.948;0.447;0.735;4.722;2.831;3.425
7364;0.147280;0.484;0.948;0.421;0.736;4.675;2.830;3.425
7365;0.147300;0.484;0.948;0.396;0.736;4.916;2.829;3.421
7366;0.147320;0.536;0.948;0.405;0.737;5.610;2.828;3.425
7367;0.147340;0.455;0.947;0.386;0.737;5.479;2.827;3.426
7368;0.147360;0.401;0.947;0.348;0.738;4.462;2.827;3.423
7369;0.147380;0.359;0.947;0.326;0.738;5.414;2.827;3.425
7370;0.147400;0.373;0.946;0.337;0.738;5.414;2.828;3.424
7371;0.147420;0.467;0.945;0.331;0.738;4.664;2.829;3.425
7372;0.147440;0.460;0.945;0.306;0.739;4.742;2.830;3.424
7373;0.147460;0.330;0.944;0.293;0.739;4.067;2.831;3.423
7374;0.147480;0.405;0.943;0.309;0.739;4.492;2.833;3.425
7375;0.147500;0.495;0.942;0.311;0.739;4.312;2.835;3.425
7376;0.147520;0.438;0.941;0.306;0.739;4.545;2.837;3.423
7377;0.147540;0.581;0.940;0.330;0.738;5.482;2.839;3.423
7378;0.147560;0.727;0.939;0.353;0.738;5.217;2.842;3.425
7379;0.147580;0.665;0.938;0.346;0.738;3.433;2.845;3.424
7380;0.147600;0.569;0.937;0.331;0.737;4.199;2.848;3.423
7381;0.147620;0.707;0.935;0.348;0.737;4.715;2.851;3.425
7382;0.147640;0.827;0.934;0.374;0.736;3.911;2.855;3.423
7383;0.147660;0.998;0.933;0.392;0.736;3.409;2.858;3.425
7384;0.147680;0.893;0.932;0.383;0.735;3.461;2.862;3.423
7385;0.147700;0.822;0.931;0.388;0.735;3.710;2.866;3.422
7386;0.147720;0.929;0.930;0.408;0.734;3.887;2.869;3.425
7387;0.147740;1.051;0.929;0.394;0.733;3.913;2.873;3.422
7388;0.147760;1.193;0.928;0.397;0.733;3.294;2.877;3.421
7389;0.147780;1.132;0.927;0.430;0.732;3.135;2.881;3.423
7390;0.147800;0.964;0.926;0.439;0.731;3.027;2.885;3.423
7391;0.147820;1.056;0.925;0.430;0.730;2.994;2.888;3.423
7392;0.147840;1.086;0.924;0.436;0.729;2.759;2.892;3.423
7393;0.147860;1.378;0.923;0.489;0.728;2.476;2.896;3.423
7394;0.147880;1.354;0.922;0.573;0.728;2.049;2.899;3.424
7395;0.147900;0.894;0.921;0.522;0.727;1.888;2.903;3.422
7396;0.147920;0.825;0.921;0.482;0.726;1.789;2.906;3.422
7397;0.147940;0.786;0.920;0.483;0.725;1.536;2.909;3.424
7398;0.147960;0.847;0.919;0.489;0.724;1.622;2.911;3.424
7399;0.147980;0.936;0.919;0.505;0.723;1.573;2.914;3.421
7400;0.148000;0.930;0.918;0.522;0.722;1.595;2.916;3.424
7401;0.148020;1.224;0.917;0.608;0.721;2.058;2.918;3.424
7402;0.148040;1.122;0.917;0.634;0.720;1.633;2.919;3.422
7403;0.148060;0.970;0.916;0.564;0.719;1.390;2.921;3.421
7404;0.148080;1.102;0.916;0.566;0.718;1.708;2.922;3.424
7405;0.148100;1.420;0.915;0.608;0.716;2.404;2.923;3.423
7406;0.148120;1.331;0.915;0.595;0.715;1.919;2.924;3.425
7407;0.148140;1.353;0.914;0.558;0.714;1.657;2.925;3.422
7408;0.148160;1.693;0.914;0.601;0.713;1.747;2.925;3.423
7409;0.148180;1.307;0.914;0.641;0.712;1.659;2.926;3.428
7410;0.148200;1.512;0.914;0.668;0.711;1.633;2.926;3.424
7411;0.148220;1.549;0.914;0.699;0.710;1.666;2.926;3.423
7412;0.148240;1.357;0.914;0.707;0.709;1.670;2.925;3.425
7413;0.148260;1.133;0.914;0.694;0.708;1.481;2.925;3.421
7414;0.148280;1.093;0.914;0.635;0.707;1.432;2.924;3.423
7415;0.148300;0.944;0.915;0.597;0.706;1.527;2.923;3.422
7416;0.148320;0.983;0.915;0.615;0.705;1.465;2.922;3.424
7417;0.148340;1.188;0.915;0.635;0.704;1.470;2.921;3.426
7418;0.148360;1.136;0.915;0.635;0.703;1.560;2.919;3.425
7419;0.148380;1.339;0.916;0.677;0.702;1.443;2.918;3.425
7420;0.148400;1.242;0.916;0.718;0.701;1.551;2.916;3.426
7421;0.148420;1.114;0.916;0.707;0.700;1.463;2.914;3.426
7422;0.148440;1.141;0.917;0.727;0.700;1.465;2.911;3.422
7423;0.148460;1.269;0.917;0.806;0.699;1.395;2.909;3.424
7424;0.148480;1.308;0.918;0.886;0.698;1.417;2.906;3.425
7425;0.148500;1.399;0.918;0.952;0.697;1.696;2.903;3.424
7426;0.148520;1.765;0.919;1.036;0.696;1.767;2.900;3.423
7427;0.148540;2.280;0.920;1.133;0.696;1.476;2.897;3.424
7428;0.148560;1.952;0.921;1.227;0.695;1.619;2.894;3.425
7429;0.148580;1.510;0.922;1.243;0.694;2.227;2.891;3.426
7430;0.148600;1.778;0.923;1.309;0.694;1.672;2.887;3.425
7431;0.148620;1.884;0.924;1.430;0.694;1.492;2.883;3.425
7432;0.148640;1.766;0.926;1.474;0.693;2.053;2.880;3.425
7433;0.148660;1.670;0.927;1.494;0.693;2.159;2.876;3.424
7434;0.148680;1.923;0.929;1.542;0.693;2.076;2.872;3.422
7435;0.148700;1.981;0.931;1.620;0.694;2.281;2.868;3.423
7436;0.148720;1.793;0.932;1.637;0.694;2.331;2.864;3.424
7437;0.148740;1.779;0.934;1.628;0.694;1.769;2.860;3.422
7438;0.148760;1.500;0.936;1.602;0.695;1.756;2.856;3.424
7439;0.148780;1.217;0.939;1.555;0.696;2.095;2.852;3.425
7440;0.148800;1.119;0.941;1.523;0.697;2.543;2.848;3.425
7441;0.148820;0.947;0.943;1.494;0.698;2.342;2.844;3.423
7442;0.148840;0.840;0.945;1.467;0.699;2.520;2.840;3.423
7443;0.148860;0.916;0.947;1.459;0.700;3.045;2.835;3.425
7444;0.148880;0.742;0.949;1.370;0.701;2.503;2.831;3.424
7445;0.148900;0.667;0.951;1.232;0.703;2.743;2.827;3.421
7446;0.148920;0.690;0.953;1.155;0.704;3.032;2.823;3.423
7447;0.148940;0.667;0.954;1.100;0.705;2.891;2.819;3.424
7448;0.148960;0.540;0.956;1.025;0.707;2.781;2.816;3.423
7449;0.148980;0.519;0.958;0.950;0.708;2.261;2.812;3.423
7450;0.149000;0.535;0.959;0.932;0.710;2.216;2.808;3.422
7451;0.149020;0.535;0.961;0.908;0.711;2.386;2.804;3.424
7452;0.149040;0.519;0.962;0.851;0.713;2.287;2.801;3.423
7453;0.149060;0.463;0.963;0.787;0.715;2.419;2.797;3.422
7454;0.149080;0.479;0.964;0.751;0.716;2.737;2.793;3.423
7455;0.149100;0.490;0.965;0.699;0.718;2.536;2.789;3.424
7456;0.149120;0.488;0.966;0.645;0.719;3.303;2.786;3.422
7457;0.149140;0.436;0.967;0.580;0.721;3.441;2.782;3.423
7458;0.149160;0.444;0.968;0.558;0.722;3.430;2.779;3.422
7459;0.149180;0.480;0.968;0.536;0.723;4.054;2.776;3.424
7460;0.149200;0.468;0.969;0.483;0.725;3.862;2.772;3.424
7461;0.149220;0.444;0.969;0.458;0.726;4.081;2.770;3.422
7462;0.149240;0.452;0.970;0.450;0.727;4.420;2.767;3.423
7463;0.149260;0.496;0.970;0.427;0.728;4.127;2.765;3.429
7464;0.149280;0.572;0.970;0.405;0.729;4.882;2.763;3.421
7465;0.149300;0.625;0.970;0.416;0.730;4.896;2.762;3.423
7466;0.149320;0.446;0.971;0.412;0.731;4.669;2.760;3.425
7467;0.149340;0.352;0.971;0.370;0.732;5.151;2.759;3.423
7468;0.149360;0.419;0.970;0.342;0.732;4.321;2.759;3.422
7469;0.149380;0.376;0.970;0.333;0.733;4.552;2.759;3.423
7470;0.149400;0.398;0.970;0.333;0.734;5.338;2.759;3.425
7471;0.149420;0.499;0.970;0.308;0.734;5.339;2.759;3.426
7472;0.149440;0.623;0.969;0.297;0.735;4.266;2.760;3.425
7473;0.149460;0.541;0.969;0.320;0.735;3.422;2.761;3.424
7474;0.149480;0.477;0.968;0.341;0.735;3.761;2.762;3.426
7475;0.149500;0.429;0.968;0.315;0.736;4.909;2.764;3.424
7476;0.149520;0.410;0.967;0.291;0.736;5.706;2.765;3.421
7477;0.149540;0.476;0.966;0.315;0.736;5.471;2.767;3.424
7478;0.149560;0.557;0.965;0.330;0.736;4.523;2.770;3.424
7479;0.149580;0.633;0.965;0.322;0.736;4.006;2.772;3.423
7480;0.149600;0.708;0.964;0.328;0.736;3.688;2.775;3.424
7481;0.149620;0.779;0.963;0.361;0.736;3.444;2.778;3.425
7482;0.149640;0.935;0.962;0.385;0.736;3.704;2.781;3.427
7483;0.149660;0.992;0.961;0.383;0.735;3.021;2.784;3.425
7484;0.149680;0.862;0.960;0.386;0.735;2.820;2.787;3.425
7485;0.149700;0.991;0.959;0.417;0.735;3.435;2.790;3.426
7486;0.149720;1.029;0.958;0.439;0.734;3.430;2.793;3.425
7487;0.149740;1.103;0.958;0.419;0.734;2.988;2.796;3.420
7488;0.149760;1.171;0.957;0.461;0.733;2.834;2.799;3.423
7489;0.149780;0.932;0.956;0.498;0.733;2.902;2.802;3.423
7490;0.149800;0.981;0.955;0.491;0.732;3.094;2.805;3.424
7491;0.149820;1.088;0.954;0.494;0.732;3.441;2.808;3.424
7492;0.149840;1.242;0.954;0.529;0.731;3.235;2.811;3.425
7493;0.149860;1.251;0.953;0.544;0.730;2.745;2.814;3.422
7494;0.149880;1.053;0.953;0.509;0.730;2.338;2.817;3.425
7495;0.149900;0.907;0.952;0.460;0.729;2.258;2.819;3.423
7496;0.149920;1.097;0.951;0.476;0.728;2.410;2.822;3.422
7497;0.149940;0.994;0.951;0.474;0.728;1.908;2.825;3.426
7498;0.149960;0.889;0.950;0.445;0.727;2.056;2.827;3.423
7499;0.149980;0.645;0.950;0.390;0.726;1.749;2.829;3.421
7500;0.150000;0.552;0.949;0.381;0.725;1.758;2.831;3.424
7501;0.150020;0.727;0.949;0.406;0.724;1.859;2.833;3.425
7502;0.150040;0.959;0.948;0.419;0.724;1.685;2.835;3.422
7503;0.150060;1.057;0.947;0.428;0.723;1.381;2.836;3.423
7504;0.150080;1.187;0.947;0.471;0.722;1.371;2.837;3.423
7505;0.150100;1.142;0.946;0.487;0.721;1.419;2.838;3.423
7506;0.150120;1.373;0.946;0.522;0.720;1.516;2.839;3.422
7507;0.150140;1.303;0.945;0.568;0.719;1.567;2.839;3.422
7508;0.150160;1.266;0.945;0.590;0.718;1.547;2.839;3.423
7509;0.150180;1.279;0.945;0.573;0.717;1.602;2.839;3.423
7510;0.150200;1.141;0.945;0.577;0.716;1.434;2.839;3.421
7511;0.150220;1.018;0.944;0.588;0.715;1.577;2.839;3.424
7512;0.150240;1.026;0.944;0.591;0.714;1.604;2.838;3.424
7513;0.150260;1.148;0.944;0.590;0.713;1.359;2.838;3.421
7514;0.150280;1.226;0.944;0.601;0.712;1.470;2.837;3.423
7515;0.150300;0.935;0.944;0.577;0.710;1.461;2.835;3.427
7516;0.150320;0.833;0.944;0.595;0.709;1.331;2.834;3.424
7517;0.150340;0.915;0.943;0.591;0.708;1.487;2.833;3.424
7518;0.150360;1.119;0.943;0.606;0.707;1.430;2.831;3.423
7519;0.150380;1.610;0.943;0.701;0.706;1.392;2.829;3.422
7520;0.150400;1.586;0.943;0.756;0.705;1.415;2.827;3.424
7521;0.150420;1.208;0.943;0.734;0.704;1.507;2.824;3.422
7522;0.150440;1.279;0.944;0.742;0.703;1.432;2.822;3.422
7523;0.150460;1.366;0.944;0.811;0.702;1.523;2.819;3.425
7524;0.150480;1.316;0.944;0.855;0.702;1.595;2.816;3.425
7525;0.150500;1.189;0.944;0.844;0.701;1.523;2.813;3.425
7526;0.150520;1.154;0.945;0.866;0.700;1.577;2.810;3.425
7527;0.150540;1.430;0.945;0.943;0.699;1.558;2.807;3.423
7528;0.150560;1.707;0.946;1.057;0.698;1.679;2.804;3.427
7529;0.150580;1.496;0.946;1.097;0.698;1.796;2.800;3.423
7530;0.150600;1.476;0.947;1.132;0.697;1.734;2.797;3.420
7531;0.150620;1.490;0.948;1.181;0.697;1.771;2.793;3.424
7532;0.150640;1.550;0.948;1.229;0.696;1.807;2.789;3.425
7533;0.150660;1.833;0.949;1.307;0.696;1.857;2.785;3.423
7534;0.150680;2.019;0.950;1.399;0.696;2.036;2.781;3.425
7535;0.150700;1.602;0.951;1.414;0.695;1.871;2.777;3.425
7536;0.150720;1.488;0.953;1.351;0.695;1.851;2.773;3.425
7537;0.150740;1.280;0.954;1.306;0.695;1.837;2.769;3.424
7538;0.150760;1.148;0.955;1.271;0.696;2.395;2.765;3.421
7539;0.150780;1.131;0.956;1.267;0.696;2.748;2.761;3.423
7540;0.150800;0.938;0.958;1.214;0.696;2.545;2.757;3.425
7541;0.150820;0.871;0.959;1.179;0.697;2.745;2.752;3.420
7542;0.150840;0.711;0.960;1.159;0.697;3.082;2.748;3.423
7543;0.150860;0.615;0.961;1.106;0.698;2.825;2.744;3.425
7544;0.150880;0.599;0.963;1.049;0.698;2.862;2.741;3.424
7545;0.150900;0.544;0.964;1.009;0.699;2.479;2.737;3.423
7546;0.150920;0.528;0.965;1.020;0.700;2.007;2.733;3.423
7547;0.150940;0.476;0.965;0.991;0.700;2.003;2.729;3.424
7548;0.150960;0.512;0.966;0.943;0.701;1.945;2.726;3.423
7549;0.150980;0.529;0.967;0.921;0.702;2.241;2.722;3.422
7550;0.151000;0.561;0.968;0.899;0.703;2.314;2.718;3.424
7551;0.151020;0.541;0.968;0.840;0.704;2.747;2.714;3.425
7552;0.151040;0.527;0.969;0.767;0.705;2.754;2.710;3.423
7553;0.151060;0.453;0.969;0.710;0.705;2.338;2.707;3.422
7554;0.151080;0.452;0.969;0.676;0.706;2.529;2.703;3.425
7555;0.151100;0.461;0.969;0.612;0.707;3.007;2.699;3.424
7556;0.151120;0.431;0.970;0.564;0.708;3.029;2.696;3.421
7557;0.151140;0.431;0.970;0.544;0.708;2.946;2.692;3.423
7558;0.151160;0.443;0.970;0.529;0.709;3.571;2.689;3.423
7559;0.151180;0.471;0.969;0.502;0.710;3.406;2.686;3.423
7560;0.151200;0.401;0.969;0.452;0.710;3.060;2.683;3.423
7561;0.151220;0.386;0.969;0.441;0.711;3.898;2.680;3.421
7562;0.151240;0.335;0.969;0.432;0.711;3.805;2.677;3.424
7563;0.151260;0.347;0.968;0.390;0.712;3.992;2.675;3.423
7564;0.151280;0.329;0.968;0.350;0.712;3.917;2.673;3.421
7565;0.151300;0.317;0.967;0.357;0.713;3.609;2.671;3.423
7566;0.151320;0.360;0.966;0.357;0.713;3.658;2.669;3.423
7567;0.151340;0.448;0.965;0.328;0.713;4.274;2.667;3.423
7568;0.151360;0.487;0.965;0.341;0.713;4.666;2.666;3.424
7569;0.151380;0.422;0.964;0.353;0.713;4.623;2.665;3.423
7570;0.151400;0.440;0.963;0.337;0.713;4.182;2.665;3.424
7571;0.151420;0.450;0.962;0.322;0.713;4.995;2.664;3.423
7572;0.151440;0.377;0.960;0.309;0.713;5.643;2.664;3.421
7573;0.151460;0.313;0.959;0.297;0.713;5.436;2.665;3.423
7574;0.151480;0.334;0.958;0.282;0.713;4.413;2.666;3.425
7575;0.151500;0.380;0.957;0.269;0.713;4.559;2.667;3.424
7576;0.151520;0.385;0.955;0.275;0.712;5.197;2.668;3.423
7577;0.151540;0.319;0.954;0.302;0.712;4.039;2.670;3.426
7578;0.151560;0.372;0.952;0.313;0.711;4.393;2.672;3.427
7579;0.151580;0.602;0.950;0.326;0.711;5.532;2.674;3.425
7580;0.151600;0.879;0.949;0.372;0.710;4.222;2.677;3.423
7581;0.151620;0.936;0.947;0.412;0.710;3.757;2.680;3.425
7582;0.151640;0.630;0.946;0.377;0.709;3.036;2.682;3.423
7583;0.151660;0.563;0.944;0.337;0.708;3.704;2.685;3.424
7584;0.151680;0.542;0.942;0.350;0.708;4.045;2.689;3.424
7585;0.151700;0.615;0.941;0.357;0.707;4.746;2.692;3.424
7586;0.151720;0.861;0.939;0.366;0.706;4.492;2.695;3.424
7587;0.151740;1.008;0.937;0.379;0.705;3.701;2.699;3.425
7588;0.151760;1.094;0.936;0.401;0.704;3.851;2.703;3.425
7589;0.151780;1.295;0.934;0.441;0.703;3.305;2.707;3.425
7590;0.151800;1.218;0.932;0.458;0.702;3.148;2.710;3.423
7591;0.151820;1.169;0.931;0.458;0.701;3.215;2.714;3.424
7592;0.151840;1.273;0.930;0.487;0.700;3.300;2.718;3.424
7593;0.151860;1.502;0.928;0.536;0.699;3.474;2.722;3.424
7594;0.151880;1.341;0.927;0.529;0.698;3.289;2.726;3.422
7595;0.151900;1.188;0.926;0.522;0.697;3.437;2.730;3.423
7596;0.151920;1.434;0.925;0.568;0.696;3.224;2.734;3.425
7597;0.151940;1.269;0.924;0.555;0.695;2.829;2.738;3.427
7598;0.151960;1.231;0.923;0.524;0.694;2.961;2.742;3.423
7599;0.151980;1.274;0.922;0.533;0.693;3.056;2.746;3.423
7600;0.152000;1.217;0.922;0.555;0.692;2.889;2.750;3.426
7601;0.152020;1.278;0.921;0.547;0.691;2.232;2.754;3.423
7602;0.152040;1.080;0.920;0.524;0.690;1.791;2.758;3.423
7603;0.152060;0.776;0.920;0.487;0.689;1.679;2.761;3.423
7604;0.152080;0.962;0.919;0.493;0.688;2.210;2.765;3.425
7605;0.152100;0.971;0.918;0.491;0.687;1.663;2.768;3.423
7606;0.152120;0.883;0.918;0.454;0.686;1.500;2.771;3.422
7607;0.152140;1.047;0.917;0.480;0.685;1.556;2.773;3.424
7608;0.152160;1.318;0.917;0.520;0.683;1.553;2.776;3.424
7609;0.152180;1.162;0.916;0.513;0.682;1.536;2.778;3.423
7610;0.152200;1.128;0.916;0.522;0.681;1.509;2.780;3.422
7611;0.152220;1.076;0.916;0.555;0.680;1.703;2.782;3.424
7612;0.152240;0.952;0.915;0.547;0.679;1.630;2.783;3.424
7613;0.152260;0.925;0.915;0.544;0.678;1.542;2.785;3.423
7614;0.152280;1.026;0.915;0.568;0.676;1.934;2.786;3.422
7615;0.152300;1.222;0.914;0.613;0.675;1.688;2.787;3.423
7616;0.152320;1.428;0.914;0.654;0.674;1.339;2.787;3.424
7617;0.152340;1.750;0.914;0.694;0.673;1.428;2.788;3.423
7618;0.152360;1.777;0.914;0.725;0.672;1.538;2.788;3.422
7619;0.152380;1.241;0.914;0.720;0.671;1.547;2.788;3.422
7620;0.152400;0.988;0.914;0.699;0.670;1.772;2.788;3.428
7621;0.152420;0.992;0.914;0.679;0.669;1.813;2.788;3.423
7622;0.152440;1.032;0.915;0.718;0.668;1.866;2.788;3.423
7623;0.152460;1.360;0.915;0.789;0.667;1.672;2.787;3.423
7624;0.152480;1.348;0.915;0.824;0.666;1.659;2.786;3.422
7625;0.152500;1.346;0.915;0.875;0.665;1.710;2.786;3.422
7626;0.152520;1.504;0.916;0.950;0.664;1.917;2.784;3.422
7627;0.152540;1.619;0.916;0.992;0.663;1.815;2.783;3.424
7628;0.152560;1.501;0.917;1.007;0.663;1.650;2.782;3.425
7629;0.152580;1.368;0.917;1.007;0.662;1.783;2.781;3.425
7630;0.152600;1.599;0.918;1.047;0.661;1.674;2.779;3.426
7631;0.152620;1.975;0.919;1.159;0.661;1.582;2.777;3.427
7632;0.152640;2.250;0.920;1.291;0.660;1.712;2.776;3.424
7633;0.152660;1.403;0.921;1.282;0.660;2.060;2.774;3.422
7634;0.152680;1.208;0.922;1.249;0.660;2.338;2.771;3.423
7635;0.152700;1.262;0.923;1.223;0.660;2.375;2.769;3.423
7636;0.152720;1.148;0.925;1.177;0.660;2.628;2.767;3.422
7637;0.152740;1.283;0.926;1.194;0.660;2.604;2.765;3.422
7638;0.152760;1.193;0.927;1.201;0.660;2.772;2.763;3.425
7639;0.152780;0.984;0.929;1.133;0.660;2.715;2.761;3.426
7640;0.152800;0.927;0.930;1.078;0.660;3.029;2.759;3.427
7641;0.152820;0.840;0.931;1.069;0.661;3.104;2.757;3.425
7642;0.152840;0.822;0.932;1.071;0.661;3.345;2.755;3.425
7643;0.152860;0.785;0.934;1.075;0.662;3.334;2.753;3.425
7644;0.152880;0.759;0.935;1.084;0.662;2.917;2.752;3.423
7645;0.152900;0.796;0.936;1.088;0.663;3.283;2.750;3.422
7646;0.152920;0.836;0.937;1.069;0.663;3.545;2.749;3.423
7647;0.152940;0.723;0.938;0.996;0.664;3.351;2.747;3.421
7648;0.152960;0.600;0.939;0.890;0.665;3.270;2.746;3.423
7649;0.152980;0.614;0.940;0.817;0.665;3.171;2.745;3.425
7650;0.153000;0.599;0.941;0.756;0.666;2.911;2.744;3.428
7651;0.153020;0.617;0.942;0.701;0.667;3.754;2.743;3.423
7652;0.153040;0.517;0.942;0.632;0.668;3.303;2.742;3.422
7653;0.153060;0.542;0.943;0.604;0.668;2.922;2.742;3.424
7654;0.153080;0.588;0.944;0.595;0.669;3.649;2.741;3.427
7655;0.153100;0.573;0.944;0.549;0.670;3.827;2.741;3.423
7656;0.153120;0.572;0.944;0.522;0.670;3.805;2.740;3.422
7657;0.153140;0.580;0.945;0.526;0.671;3.911;2.740;3.424
7658;0.153160;0.563;0.945;0.509;0.672;4.387;2.740;3.425
7659;0.153180;0.496;0.945;0.463;0.672;4.263;2.741;3.423
7660;0.153200;0.502;0.946;0.447;0.673;4.512;2.741;3.423
7661;0.153220;0.465;0.946;0.428;0.673;4.649;2.742;3.424
7662;0.153240;0.465;0.946;0.406;0.673;4.526;2.743;3.425
7663;0.153260;0.503;0.946;0.379;0.674;4.634;2.744;3.423
7664;0.153280;0.463;0.945;0.370;0.674;4.536;2.746;3.422
7665;0.153300;0.470;0.945;0.379;0.674;3.517;2.748;3.424
7666;0.153320;0.377;0.945;0.348;0.675;4.091;2.750;3.423
7667;0.153340;0.355;0.945;0.315;0.675;4.666;2.752;3.422
7668;0.153360;0.366;0.944;0.309;0.675;5.092;2.754;3.424
7669;0.153380;0.443;0.944;0.333;0.675;4.673;2.757;3.425
